worksheet,date,count,total,ratio,ma_10,slope,trend
sec_realestate,2025-02-13,26,150,0.17333333333333334,0.1588086123788503,0.00100680272108844,up
sec_realestate,2025-02-14,21,149,0.14093959731543623,0.15910946866211806,0.0003008562832677586,up
sec_realestate,2025-02-18,21,150,0.14,0.15931636521384218,0.0002068965517241228,up
sec_realestate,2025-02-19,20,151,0.13245033112582782,0.1603165003672413,0.001000135153399112,up
sec_realestate,2025-02-20,15,149,0.10067114093959731,0.15541762806664322,-0.004898872300598073,down
sec_realestate,2025-02-21,15,148,0.10135135135135136,0.1443198864894496,-0.01109774157719362,down
sec_realestate,2025-02-24,14,148,0.0945945945945946,0.13283340000296312,-0.01148648648648648,down
sec_realestate,2025-02-25,17,149,0.11409395973154363,0.13014883624457382,-0.0026845637583892967,down
sec_realestate,2025-02-26,15,149,0.10067114093959731,0.12197270709529032,-0.008176129149283506,down
sec_realestate,2025-02-27,18,149,0.12080536912751678,0.12189108184587985,-8.162524941046634e-05,down
sec_realestate,2025-02-28,25,149,0.16778523489932887,0.1213362720024794,-0.00055480984340045,down
sec_realestate,2025-03-03,20,147,0.1360544217687075,0.12084775444780652,-0.0004885175546728848,down
sec_realestate,2025-03-04,15,147,0.10204081632653061,0.11705183608045959,-0.003795918367346926,down
sec_realestate,2025-03-05,15,148,0.10135135135135136,0.11394193810301194,-0.003109897977447651,down
sec_realestate,2025-03-06,8,147,0.05442176870748299,0.10931700087980052,-0.004624937223211417,down
sec_realestate,2025-03-07,10,147,0.06802721088435375,0.10598458683310075,-0.003332414046699775,down
sec_realestate,2025-03-10,6,146,0.0410958904109589,0.10063471641473716,-0.0053498704183635865,down
sec_realestate,2025-03-11,4,146,0.0273972602739726,0.09196504646898007,-0.008669669945757089,down
sec_realestate,2025-03-12,5,147,0.034013605442176874,0.08529929291923802,-0.006665753549742054,down
sec_realestate,2025-03-13,3,147,0.02040816326530612,0.07525957233301696,-0.01003972058622106,down
sec_realestate,2025-03-14,6,147,0.04081632653061224,0.0625626814961453,-0.012696890836871658,down
sec_realestate,2025-03-17,9,146,0.06164383561643835,0.05512162288091839,-0.0074410586152269115,down
sec_realestate,2025-03-18,7,145,0.04827586206896552,0.049745127455161874,-0.005376495425756515,down
sec_realestate,2025-03-19,4,145,0.027586206896551724,0.04236861300968191,-0.007376514445479966,down
sec_realestate,2025-03-20,6,145,0.041379310344827586,0.04106436717341637,-0.0013042458362655385,down
sec_realestate,2025-03-21,4,144,0.027777777777777776,0.03703942386275877,-0.0040249433106576,down
sec_realestate,2025-03-24,11,146,0.07534246575342465,0.040464081397005344,0.003424657534246575,up
sec_realestate,2025-03-25,6,145,0.041379310344827586,0.04186228640409084,0.0013982050070854984,up
sec_realestate,2025-03-26,7,145,0.04827586206896552,0.04328851206676971,0.0014262256626788664,up
sec_realestate,2025-03-27,7,144,0.04861111111111111,0.0461088068513502,0.002820294784580492,up
sec_realestate,2025-03-28,8,144,0.05555555555555555,0.04758272975384454,0.0014739229024943387,up
sec_realestate,2025-03-31,4,142,0.028169014084507043,0.04423524760065141,-0.0033474821531931306,down
sec_realestate,2025-04-01,5,143,0.03496503496503497,0.04290416489025835,-0.0013310827103930611,down
sec_realestate,2025-04-02,9,144,0.0625,0.04639554420060318,0.003491379310344829,up
sec_realestate,2025-04-03,4,141,0.028368794326241134,0.04509449259874453,-0.0013010516018586438,down
sec_realestate,2025-04-04,0,137,0.0,0.04231671482096676,-0.002777777777777775,down
sec_realestate,2025-04-07,0,135,0.0,0.03478246824562429,-0.0075342465753424695,down
sec_realestate,2025-04-08,0,132,0.0,0.03064453721114153,-0.004137931034482758,down
sec_realestate,2025-04-09,0,137,0.0,0.02581695100424498,-0.00482758620689655,down
sec_realestate,2025-04-10,0,133,0.0,0.02095583989313387,-0.004861111111111111,down
sec_realestate,2025-04-11,0,133,0.0,0.015400284337578313,-0.005555555555555557,down
sec_realestate,2025-04-14,3,135,0.022222222222222223,0.014805605151349831,-0.0005946791862284813,down
sec_realestate,2025-04-15,4,135,0.02962962962962963,0.0142720646178093,-0.000533540533540532,down
sec_realestate,2025-04-16,3,135,0.022222222222222223,0.010244286840031522,-0.004027777777777778,down
sec_realestate,2025-04-17,5,134,0.03731343283582089,0.011138750690989496,0.0008944638509579741,up
sec_realestate,2025-04-21,2,133,0.015037593984962405,0.012642510089485737,0.0015037593984962416,up
sec_realestate,2025-04-22,5,134,0.03731343283582089,0.016373853373067827,0.00373134328358209,up
sec_realestate,2025-04-23,4,136,0.029411764705882353,0.019315029843656063,0.0029411764705882353,up
sec_realestate,2025-04-24,6,136,0.04411764705882353,0.023726794549538417,0.004411764705882355,up
sec_realestate,2025-04-25,3,137,0.021897810218978103,0.025916575571436222,0.0021897810218978048,up
sec_realestate,2025-04-28,4,139,0.02877697841726619,0.028794273413162846,0.0028776978417266244,up
sec_realestate,2025-04-29,5,138,0.036231884057971016,0.030195239596737727,0.001400966183574881,up
sec_realestate,2025-04-30,6,138,0.043478260869565216,0.03158010272073128,0.0013848631239935516,up
sec_realestate,2025-05-01,6,139,0.04316546762589928,0.03367442726109899,0.0020943245403677105,up
sec_realestate,2025-05-02,4,140,0.02857142857142857,0.03280022683465976,-0.0008742004264392297,down
sec_realestate,2025-05-05,5,140,0.03571428571428571,0.03486789600759209,0.0020676691729323293,up
sec_realestate,2025-05-06,8,138,0.057971014492753624,0.03693365417328536,0.0020657581656932725,up
sec_realestate,2025-05-07,5,139,0.03597122302158273,0.0375896000048554,0.00065594583157004,up
sec_realestate,2025-05-08,5,139,0.03597122302158273,0.03677495760113132,-0.0008146424037240793,down
sec_realestate,2025-05-09,5,141,0.03546099290780142,0.03813127587001365,0.0013563182688823283,up
sec_realestate,2025-05-12,4,142,0.028169014084507043,0.038070479436737734,-6.0796433275916995e-05,down
sec_realestate,2025-05-13,4,143,0.027972027972027972,0.03724449382814343,-0.0008259856085943013,down
sec_realestate,2025-05-14,4,143,0.027972027972027972,0.03569387053838971,-0.001550623289753722,down
sec_realestate,2025-05-15,5,144,0.034722222222222224,0.034849545998022,-0.0008443245403677094,down
sec_realestate,2025-05-16,6,144,0.041666666666666664,0.03615906980754581,0.001309523809523809,up
sec_realestate,2025-05-20,7,142,0.04929577464788732,0.03751721870090598,0.001358148893360167,up
sec_realestate,2025-05-22,4,138,0.028985507246376812,0.03461866797626829,-0.00289855072463769,down
sec_realestate,2025-05-23,5,138,0.036231884057971016,0.03464473407990711,2.606610363882489e-05,up
sec_realestate,2025-05-27,6,140,0.04285714285714286,0.03533332606346313,0.0006885919835560167,up
sec_realestate,2025-05-28,6,140,0.04285714285714286,0.03607294105839727,0.0007396149949341416,up
sec_realestate,2025-05-29,6,140,0.04285714285714286,0.03754175393566086,0.001468812877263588,up
sec_realestate,2025-05-30,5,139,0.03597122302158273,0.03834167344061633,0.0007999195049554694,up
sec_realestate,2025-06-03,5,140,0.03571428571428571,0.039115899214842105,0.0007742257742257772,up
sec_realestate,2025-06-04,4,140,0.02857142857142857,0.03850081984976274,-0.0006150793650793671,down
sec_realestate,2025-06-06,3,140,0.02142857142857143,0.03647701032595322,-0.002023809523809518,down
sec_realestate,2025-06-09,2,142,0.014084507042253521,0.03295588356538983,-0.0035211267605633895,down
sec_realestate,2025-06-10,4,143,0.027972027972027972,0.03285453563795495,-0.00010134792743488052,down
sec_realestate,2025-06-11,2,143,0.013986013986013986,0.03062994863075925,-0.002224587007195699,down
sec_realestate,2025-06-12,3,142,0.02112676056338028,0.02845691040138299,-0.0021730382293762597,down
sec_realestate,2025-06-13,3,141,0.02127659574468085,0.02629885569013679,-0.0021580547112462004,down
sec_realestate,2025-06-17,3,141,0.02127659574468085,0.02414080097889059,-0.0021580547112462004,down
sec_realestate,2025-06-18,4,142,0.028169014084507043,0.023360580085183023,-0.0007802208937075679,down
sec_realestate,2025-06-20,4,142,0.028169014084507043,0.022606052922205154,-0.0007545271629778687,down
sec_realestate,2025-06-23,5,142,0.035211267605633804,0.02327003682562568,0.0006639839034205258,up
sec_realestate,2025-06-24,5,141,0.03546099290780142,0.024673278973548676,0.0014032421479229958,up
sec_realestate,2025-06-25,4,141,0.028368794326241134,0.026101707701947436,0.0014284287283987604,up
sec_realestate,2025-06-27,4,142,0.028169014084507043,0.026121406313195344,1.9698611247908476e-05,up
sec_realestate,2025-07-02,5,143,0.03496503496503497,0.028219308411097443,0.0020979020979020983,up
sec_realestate,2025-07-16,8,141,0.05673758865248227,0.03178039122000764,0.0035610828089101994,up
sec_realestate,2025-07-18,10,139,0.07194244604316546,0.0368469762498561,0.0050665850298484555,up
sec_realestate,2025-07-23,13,141,0.09219858156028368,0.04393917483141639,0.007092198581560294,up
sec_realestate,2025-07-29,12,141,0.0851063829787234,0.04963291172083802,0.005693736889421631,up
sec_realestate,2025-07-30,10,140,0.07142857142857142,0.05395886745524446,0.004325955734406438,up
sec_realestate,2025-08-01,8,137,0.058394160583941604,0.05627715675307524,0.002318289297830782,up
sec_realestate,2025-08-04,11,138,0.07971014492753623,0.06070207195504872,0.004424915201973474,up
sec_realestate,2025-08-05,12,139,0.08633093525179857,0.06649828604760447,0.005796214092555749,up
sec_realestate,2025-08-06,13,138,0.09420289855072464,0.07310167449422622,0.006603388446621755,up
sec_realestate,2025-08-07,12,139,0.08633093525179857,0.07823826452290258,0.005136590028676363,up
sec_realestate,2025-08-08,12,139,0.08633093525179857,0.08119759918283422,0.002959334659931631,up
sec_realestate,2025-08-11,11,138,0.07971014492753623,0.08197436907127129,0.0007767698884370705,up
sec_realestate,2025-08-12,12,140,0.08571428571428572,0.08132593948667148,-0.000648429584599805,down
sec_realestate,2025-08-13,14,142,0.09859154929577464,0.08267445611837662,0.0013485166317051406,up
sec_realestate,2025-08-14,15,142,0.1056338028169014,0.08609497925720962,0.0034205231388329954,up
sec_realestate,2025-08-15,12,141,0.0851063829787234,0.0887662014966878,0.002671222239478188,up
sec_realestate,2025-08-18,12,141,0.0851063829787234,0.0893058253018065,0.0005396238051186969,up
sec_realestate,2025-08-19,15,143,0.1048951048951049,0.09116224226613714,0.0018564169643306427,up
sec_realestate,2025-08-20,16,144,0.1111111111111111,0.09285306352217579,0.0016908212560386437,up
sec_realestate,2025-08-21,13,142,0.09154929577464789,0.09337489957446073,0.000521836052284938,up
sec_realestate,2025-08-22,17,144,0.11805555555555555,0.09654736160483643,0.003172462030375703,up
sec_realestate,2025-08-25,16,144,0.1111111111111111,0.0996874582231939,0.0031400966183574713,up
sec_realestate,2025-08-26,19,144,0.13194444444444445,0.10431047409620979,0.00462301587301589,up
sec_realestate,2025-08-27,18,143,0.1258741258741259,0.10703873175404491,0.0027282576578351175,up
sec_realestate,2025-08-28,17,143,0.11888111888111888,0.10836346336046665,0.0013247316064217418,up
sec_realestate,2025-08-29,21,144,0.14583333333333334,0.11443615839592765,0.006072695035460998,up
sec_realestate,2025-09-02,17,142,0.11971830985915492,0.11789735108397081,0.003461192688043166,up
sec_realestate,2025-09-03,17,143,0.11888111888111888,0.11929595248257219,0.0013986013986013734,up
sec_realestate,2025-09-04,22,144,0.1527777777777778,0.12346261914923888,0.0041666666666666935,up
sec_realestate,2025-09-05,23,144,0.1597222222222222,0.13027991179399628,0.006817292644757403,up
sec_realestate,2025-09-08,28,144,0.19444444444444445,0.13791880068288517,0.0076388888888888895,up
sec_realestate,2025-09-09,31,144,0.2152777777777778,0.14833546734955186,0.010416666666666685,up
sec_realestate,2025-09-10,30,144,0.20833333333333334,0.15597435623844075,0.0076388888888888895,up
sec_realestate,2025-09-11,37,146,0.2534246575342466,0.16872940940445283,0.012755053166012081,up
sec_realestate,2025-09-12,34,145,0.23448275862068965,0.1802895733784099,0.011560163973957066,up
sec_realestate,2025-09-15,29,145,0.2,0.18570624004507658,0.005416666666666681,up
sec_realestate,2025-09-16,21,142,0.14788732394366197,0.18852314145352728,0.0028169014084507005,up
sec_realestate,2025-09-17,22,144,0.1527777777777778,0.19191280734319316,0.0033896658896658827,up
sec_realestate,2025-09-18,27,144,0.1875,0.19538502956541537,0.00347222222222221,up
sec_realestate,2025-09-19,19,142,0.13380281690140844,0.192793089033334,-0.002591940532081366,down
sec_realestate,2025-09-22,17,144,0.11805555555555555,0.1851542001444451,-0.0076388888888888895,down
sec_realestate,2025-09-23,21,144,0.14583333333333334,0.17820975570000067,-0.0069444444444444475,down
sec_realestate,2025-09-24,10,143,0.06993006993006994,0.16436942935967433,-0.013840326340326337,down
sec_realestate,2025-09-25,8,143,0.055944055944055944,0.14462136920065524,-0.019748060159019087,down
sec_realestate,2025-09-26,12,143,0.08391608391608392,0.1295647017301947,-0.015056667470460555,down
sec_realestate,2025-09-29,11,143,0.07692307692307693,0.11725700942250236,-0.012307692307692325,down
sec_realestate,2025-09-30,12,143,0.08391608391608392,0.11085988541974456,-0.006397124002757798,down
sec_realestate,2025-10-01,15,144,0.10416666666666667,0.10599877430863347,-0.004861111111111094,down
sec_realestate,2025-10-02,12,146,0.0821917808219178,0.09546795239082526,-0.010530821917808214,down
sec_realestate,2025-10-03,15,146,0.10273972602739725,0.09236164330342413,-0.0031063090874011295,down
sec_realestate,2025-10-06,11,144,0.0763888888888889,0.08819497663675746,-0.004166666666666666,down
sec_realestate,2025-10-07,10,144,0.06944444444444445,0.08055608774786857,-0.0076388888888888895,down
sec_realestate,2025-10-08,6,143,0.04195804195804196,0.07775888495066577,-0.0027972027972028024,down
sec_realestate,2025-10-09,4,142,0.028169014084507043,0.07498138076471088,-0.0027775041859548905,down
sec_realestate,2025-10-10,1,141,0.0070921985815602835,0.06729899223125851,-0.007682388533452364,down
sec_realestate,2025-10-14,5,144,0.034722222222222224,0.06307890676117305,-0.004220085470085469,down
sec_realestate,2025-10-15,10,144,0.06944444444444445,0.06163174281400909,-0.0014471639471639527,down
sec_realestate,2025-10-16,14,142,0.09859154929577464,0.06107423107691991,-0.0005575117370891849,down
sec_realestate,2025-10-17,13,142,0.09154929577464789,0.06200998257219291,0.0009357514952730017,up
sec_realestate,2025-10-20,14,145,0.09655172413793103,0.06139118238324629,-0.000618800188946618,down
sec_realestate,2025-10-21,16,146,0.1095890410958904,0.06471119760394643,0.0033200152207001413,up
sec_realestate,2025-10-22,18,146,0.1232876712328767,0.07009552028278968,0.0053843226788432424,up
sec_realestate,2025-10-23,23,146,0.15753424657534246,0.08165314074451971,0.011557620461730034,up
sec_realestate,2025-10-24,29,146,0.19863013698630136,0.09869925303469915,0.017046112290179438,up
sec_realestate,2025-10-27,29,146,0.19863013698630136,0.11785304687517326,0.01915379384047411,up
sec_realestate,2025-10-28,20,146,0.136986301369863,0.12807945478993732,0.010226407914764063,up
sec_realestate,2025-10-29,12,144,0.08333333333333333,0.1294683436788262,0.001388888888888884,up
sec_realestate,2025-10-30,14,143,0.0979020979020979,0.12939939853945853,-6.8945139367671e-05,down
sec_realestate,2025-10-31,15,145,0.10344827586206896,0.13058929654820065,0.001189898008742113,up
sec_realestate,2025-11-03,10,143,0.06993006993006994,0.12792713112741455,-0.0026621654207860945,down
sec_realestate,2025-11-04,15,140,0.10714285714285714,0.12768251273211123,-0.00024461839530331986,down
sec_realestate,2025-11-05,19,143,0.13286713286713286,0.12864045889553682,0.0009579461634255937,up
sec_realestate,2025-11-06,22,141,0.15602836879432624,0.1284898711174352,-0.0001505877781016185,down
sec_realestate,2025-11-07,26,142,0.18309859154929578,0.12693671657373468,-0.00155315454370053,down
sec_realestate,2025-11-10,26,142,0.18309859154929578,0.1253835620300341,-0.0015531545437005856,down
sec_realestate,2025-11-11,32,144,0.2222222222222222,0.13390715411527002,0.008523592085235926,up
sec_realestate,2025-11-12,25,144,0.1736111111111111,0.1429349318930478,0.009027777777777773,up
sec_realestate,2025-11-13,21,143,0.14685314685314685,0.1478300367881527,0.004895104895104918,up
sec_realestate,2025-11-14,18,143,0.1258741258741259,0.15007262178935837,0.002242585001205666,up
sec_realestate,2025-11-17,17,142,0.11971830985915492,0.15505144578226687,0.004978823992908499,up
